년도,부문,분야,도서명,저자,출판사,출판일,가격,예상독자,ISBN
2023,학술,사회과학,제조기업 생존 키워드! 스마트팩토리,정태용,주식회사 바른북스,2022-11-10,19800,성인,9791165459277
2023,학술,사회과학,제주 도구 : 섬땅의 삶을 일군 지혜,고광민,한그루,2022-11-30,22000,성인,9791168670662
2023,학술,사회과학,젠더와 법,전수안 외 15인,㈜박영사,2022-09-25,35000,성인,9791130342733
2023,학술,사회과학,조사방법론 : 연구경험의 공유,라휘문,대영문화사,2022-07-20,17000,성인,9788976448675
2023,학술,사회과학,조선후기 읍지편찬의 계보,이재두,민속원,2023-02-22,33000,성인,9788928518203
2023,학술,사회과학,조직 효율성 진단과 평가 - DEA &amp; AHP : 우리 조직은 효율적으로 운영되고 있는가?,"이대진, 김현우, 임경국, 김수하, 김환섭",피앤씨미디어,2022-11-30,25000,성인,9791157308521
2023,학술,사회과학,좋은 부모되기를 위한 예비부모교육,"정민자, 윤경원, 도유록",동문사 ,2022-08-31,23000,성인,9791163284659
2023,학술,사회과학,중국식 현대화와 시진핑 리더십 : 중국공산당 제20차 전국대표대회 분석,이희옥 외 8인,도서출판 책과함께,2023-03-15,28000,성인,9791192913094
2023,학술,사회과학,중국의 통치 체제(1) : 공산당 영도 체제,조영남,21세기북스,2022-09-19,39800,성인,9788950941499
2023,학술,사회과학,중국의 통치 체제(2) : 공산당 통제 기제,조영남,21세기북스,2022-09-19,49800,성인,9788950941505
2023,학술,사회과학,"지방 소멸 시대의 농촌 교육, 우리가 몰랐던 진실들","양희준, 박근영, 이재준, 허준, 박상옥 ",학이시습,2022-06-27,21800,성인,9791128891366
2023,학술,사회과학,진안군 중평 마을공동체 : 공동체 원형을 찾아서,배수호,성균관대학교 출판부,2022-10-31,25000,성인,9791155505601
2023,학술,사회과학,참여와 협력의 ESG 모델: 지속가능한 경영을 위한 미래성장 전략,유창조,동국대학교출판부,2022-11-18,15000,성인,9788978010283
2023,학술,사회과학,청소년 문화,"김민, 조혜영, 이영란",도서출판 창지사,2023-02-10,22000,성인,9788942615742
2023,학술,사회과학,추석 : 더도 말고 덜도 말고 한가위만 같아라,"신종원, 서영대, 나희라, 김도현, 정연학",민속원,2023-05-05,29000,성인,9788928518432
2023,학술,사회과학,"코칭학 : 지평, 실제 그리고 연구 ",조성진,도서출판 창명,2023-05-12,53000,성인,9791188109289
2023,학술,사회과학,퀀트의 정석: 현직 퀀트 트레이더가 알려주는 퀀트 투자를 위한 7가지 빌딩블록,김성진,로드북,2023-02-10,23000,성인,9791197888083
2023,학술,사회과학,클라우드 사회과학연구 자동화를 이용한 사회과학 논문 작성하기,윤철호,도서출판 정독,2022-06-10,23000,성인,9791168580602
2023,학술,사회과학,탄소중립도시를 위한 역세권 개발론,이승일,커뮤니케이션북스(주),2022-12-01,25000,성인,9791128896293
2023,학술,사회과학,탈냉전시대 아시아의 재구성과 아시아인의 정체성,장경섭 외 8인,(주)진인진,2023-01-30,25000,성인,9788963475448
2023,학술,사회과학,통치와 생존의 인구학 : 지피지기의 관점에서,이성용,도서출판 해남,2022-10-11,35000,성인,9788962381719
2023,학술,사회과학,평화학,정주진,철수와영희,2022-09-26,20000,성인,9791188215775
2023,학술,사회과학,포스트매스미디어 : 연관성 위기에서 초위기로,김용찬,컬처룩,2023-02-25,32000,성인,9791192090153
2023,학술,사회과학,포스트코로나 시대의 교육복지안전망 구축방안 : 취약계층아동의 교육불평등 해소를 중심으로 ,김순양,(주)집문당,2022-11-10,20000,성인,9788930319362
2023,학술,사회과학,품질경영 캡스톤디자인,최도영,(주)신영사,2022-10-25,23000,성인,9788955018042
2023,학술,사회과학,프레이리에게 변혁의 길을 묻다 : 파울루 프레이리 교육학의 사상적 뿌리,심성보,도서출판 살림터,2022-10-23,33000,성인,9791159302374
2023,학술,사회과학,한국 영어교육 140년사,김태영,한국문화사,2023-03-01,29000,성인,9791169190978
2023,학술,사회과학,"한국경제론 : 성취와 유산, 그리고 도전",최희갑,율곡출판사,2023-02-24,48000,성인,9791191812411
2023,학술,사회과학,한국사회 불평등과 빈곤 현실,이성균,박영스토리,2022-11-01,17000,성인,9791165193188
2023,학술,사회과학,한국의 언어 민속지 : 경기도 편,왕한석,서울대학교출판문화원,2023-04-20,42000,성인,9788952132116
2023,학술,사회과학,"한국자본시장의 이해 : 기능과 구조, 법제환경",엄경식,한울엠플러스주식회사,2023-05-30,50000,성인,9788946074545
2023,학술,사회과학,"한일 여성문학자, 그녀들의 &lsquo;개인-되기&rsquo; : 연애 &middot; 성욕 &middot; 광기",명혜영,(사)전남대학교출판문화원,2022-05-20,21000,성인,9788968498879
2023,학술,사회과학,행동 재무론 : 합리적 인간의 비합리적 선택,고광수,한빛아카데미(주),2023-02-28,32000,성인,9791156646518
2023,학술,사회과학,행동경제학 강의 노트 3/e : 인문학과 실생활에서 배우는 행동경제학,에릭 앵그너 / 이기홍,에이콘출판(주),2022-06-30,35000,성인,9791161756554
2023,학술,사회과학,행정기관에 의한 수사권 행사,김택수,법문사,2022-06-30,28000,성인,9788918913216
2023,학술,사회과학,"혼돈의 글로벌 시대, 공동체주의를 말하다 ",최영종,가톨릭대학교출판부,2022-05-10,20000,성인,9788971083482
2023,학술,사회과학,회계기준과 세법,최기호,도서출판 청람,2022-09-15,30000,성인,9788959728930
2023,학술,순수과학,기본 지구물리학,"William Lowrie, Andreas Fichtner / 임형래, 엄주영, 오주원 ",시그마프레스,2022-09-20,38000,성인,9791162264034
2023,학술,순수과학,기초 수학 : 새롭게 다시 읽다,"존 스틸웰 / 김영주, 이계식, 최인송",(주)도서출판 북스힐,2022-07-15,25000,성인,9791159713415
2023,학술,순수과학,나노소재 화학,김병윤 외 14인,주식회사 사이플러스,2023-02-01,35000,성인,9791188731404
2023,학술,순수과학,대수학에 관한 연구,조지 피콕 / 최윤철,아카넷,2023-02-28,38000,성인,9788957338438
2023,학술,순수과학,색의 과학 : 색채와 미술을 위한 모든 지식,전창림,미진사,2022-06-28,25000,성인,9788940806623
2023,학술,순수과학,소리의 마음들,니나 크라우스 / 장호연 ,주식회사 위즈덤하우스,2023-04-26,22000,성인,9791168123823
2023,학술,순수과학,식물은 어떻게 작물이 되었나 : 게놈으로 밝혀낸 먹거리의 비밀,강석기,(주)엠아이디미디어,2022-07-07,18000,성인,9791190116695
2023,학술,순수과학,양자고체론,"민병일, 이재일",(주)도서출판 북스힐,2022-07-05,20000,성인,9791159714405
2023,학술,순수과학,예비교사와 현직교사를 위한 수학과 교수&middot;학습의 이론과 실제,전영주 외 10인,(주)경문사,2023-03-02,24000,성인,9791160736137
2023,학술,순수과학,우주탐사의 물리학,윤복원,동아시아,2023-03-28,25000,성인,9788962624861
2023,학술,순수과학,최신 고체물리학,이종수,교문사,2022-08-17,34000,성인,9788936323875
2023,학술,순수과학,파동물리학,"Daniel Fleisch, Laura Kinnaman / 최준곤",학산미디어,2022-12-05,20000,성인,9791185294407
2023,학술,순수과학,"하천과 습지, 식물의 역동적인 적응과 생태","이율경, 백현민",(주)참생태연구소,2023-04-15,35000,성인,9791198245908
2023,학술,순수과학,휘어진 시대(1-3),남영,궁리출판,2023-04-25,84000,성인,9788958208266(세트)
2023,학술,기술과학,IoT 실습으로 배우는 센서공학,정보권,주식회사 생능출판사,2022-07-18,32000,성인,9788970505336
2023,학술,기술과학,New 식품공학,변유량 외 8인,주식회사 지구문화,2023-03-20,38000,성인,9788970063430
2023,학술,기술과학,PSIM과 MATLAB을 활용한 전력변환 제어기 설계,김일송,도서출판 홍릉,2023-01-09,25000,성인,9791156000808
2023,학술,기술과학,SITESCAPE : 도시･건축･사람을 위한 사이트 디자인,정재희,도서출판대가,2022-08-31,25000,성인,9788962853612
2023,학술,기술과학,Writing Successful Scientific Papers : A User&rsquo;s Guide,"Ho-Young Song, John A. Walker, Jiaywei Tsauo",(주)범문에듀케이션,2022-11-01,45000,성인,9791159433498
2023,학술,기술과학,간기능검사 돋보기,정영화,학지사메디컬,2023-01-20,22000,성인,9791192867175
2023,학술,기술과학,"간호, 보건계열 학생을 위한 감염관리학 ",김영권 외 29인,수문사,2022-09-01,40000,성인,9788930452304
2023,학술,기술과학,건설 디지털 트랜스포메이션,"키무라 슌, 닛케이 아키텍처 / 조재용, 김정곤, 김성현",(주)에이퍼브프레스,2023-03-20,24000,성인,9791198103017
2023,학술,기술과학,건전성 예측관리 지식체계 실무가이드,이종수 외 10인,도서출판 홍릉,2022-10-27,45000,성인,9791156009665
2023,학술,기술과학,"구순구개열의 종합적 진단과 치료 : 수술, 언어, 교정치료",대한구순구개열학회 편찬위원회(안강민 외 32인),명문출판사,2022-12-03,120000,성인,9788968081538
2023,학술,기술과학,근감소증,Hidenori Arai 외 57인 / 영남대학교생활과학연구소 사코페니아융합연구중점연구소연구회(김춘영 외 8인),영창출판사,2023-02-15,70000,성인,9788992676076
2023,학술,기술과학,글로벌 음식문화,"정난희, 김수경, 전은례",(사)전남대학교출판문화원,2023-02-20,20000,성인,9788968499593
2023,학술,기술과학,기초이론과 함께 하는 영구자석 전동기의 설계,"배재남,김원호,이성구",복두출판사,2022-12-20,27000,성인,9791166752094
2023,학술,기술과학,나는 미래의 병원으로 간다 : 이전 세상에 없던 병원을 꿈꾸다,김영훈,(주)범문에듀케이션,2023-01-16,19000,성인,9791159433634
2023,학술,기술과학,내 몸을 살리는 영양과 건강 이야기(3),박광균,조윤커뮤니케이션,2022-11-10,28000,성인,9791191779080
2023,학술,기술과학,내 삶을 바꾸는 설탕과 탄수화물 이야기,이원재,자유아카데미,2022-05-20,24000,성인,9791158083595
2023,학술,기술과학,노화역학,한국역학회 노인건강연구회(이순영 외 31인),(주)범문에듀케이션,2022-12-30,38000,성인,9791159433658
2023,학술,기술과학,노화학 사전 : 우리 몸에서 일어나는 노화의 모든 것,최현석,서해문집,2022-09-15,28000,성인,9791192085647
2023,학술,기술과학,누구나 할 수 있는 빈혈의 진단과 치료,김유리,도서출판 대한의학,2022-10-28,40000,성인,9791155902325
2023,학술,기술과학,닥터단감의 간이식만화,유진수,군자출판사,2022-10-25,20000,성인,9791159559358
2023,학술,기술과학,닥터풋볼 : 부상은 피하고 컨디션은 올리는 축구 의학&middot;과학 팁,정태석,영창출판사,2022-12-20,20000,성인,9788992676069
2023,학술,기술과학,당뇨병 치료 트렌드 : SGLT2억제제와 DPP4억제제 능숙하게 사용하기,"김영설, 안규정",도서출판 대한의학,2023-01-20,60000,성인,9791155902400
2023,학술,기술과학,대한민국 제조의 미래 : 혁신과 전략,박한구 외 14인,율곡출판사,2023-05-31,30000,성인,9791191812466
2023,학술,기술과학,도시를 만드는 법 : 건축과 법이 함께 만드는 좋은 도시,김지엽,성균관대학교 출판부,2022-06-30,25000,성인,9791155505465
2023,학술,기술과학,동북아 불교철학과 마음의 공간 구축론,임기택,시공문화사,2023-01-05,10000,성인,9788955924633
2023,학술,기술과학,드론공학,김병규 외 9인,(주)성안당,2023-05-10,29000,성인,9788931559088
2023,학술,기술과학,디지털 덴티스트리 : 기초부터 임상활용까지 완벽 가이드,김석범 외 5인,대한나래출판사,2023-02-25,40000,성인,9788957419373
2023,학술,기술과학,디지털 포렌식 한 권으로 끝내기,이중,주식회사 바른북스,2022-07-11,29000,성인,9791165457495
2023,학술,기술과학,맥스웰의 전자기학(1-2),제임스 클러크 맥스웰 / 차동우,아카넷,2023-02-10,67000,성인,"9788957338414(1권), 9788957338421(2권)"
2023,학술,기술과학,메타버스로 확장하는 메타스쿨 : 우리는 메타스쿨로 등교한다,김문석 외 5인,교문사,2022-10-31,21000,성인,9788936324384
2023,학술,기술과학,면역항암치료의 이해,"김찬, 전홍재",(주)청년의사,2022-05-03,21000,성인,9788991232730
2023,학술,기술과학,사면안정 설계이론 및 실무해석,"김병일, 김영근, 윤찬영, 봉태호",(주)에이퍼브프레스,2023-01-12,22000,성인,9791198103031
2023,학술,기술과학,서울 어바니즘,이상헌,공간서가,2022-11-03,32000,성인,9791187071303
2023,학술,기술과학,섬유지식(3),안동진,(주)도서출판한올출판사,2023-04-20,27800,성인,9791166473357
2023,학술,기술과학,소아 기분장애 진단 및 치료 임상 핸드북,"Manpreet Kaur Singh, M.D., M.S. / 신민섭 외 9인",(주)학지사,2023-03-20,32000,성인,9788999728457
2023,학술,기술과학,술자리보다 재미있는 우리 술 이야기 : 이대형의 전통주 인문학,이대형,시대의창출판사,2023-01-20,19800,성인,9788959408009
2023,학술,기술과학,쉽고 재미있게 만화로 배우는 피부과학,Yoshiki Ryutaro / 이갑석,도서출판 대한의학,2022-05-30,15000,성인,9791155902233
2023,학술,기술과학,식품에 함유된 나노플라스틱과 미세플라스틱 분석,"Leo M.L. Nollet, Khwaja Salahuddin Siddiqi / 황대연, 서성백, 이희섭, 장미란, 정영석",(주)라이프사이언스,2023-02-28,25000,성인,9788961544221
2023,학술,기술과학,암 역학 교과서,유근영 외 32인,주식회사 한나래플러스,2022-08-20,33000,성인,9788955662986
2023,학술,기술과학,암석역학,"장보안, 강성승, 김광염, 조상호",도서출판 씨아이알,2023-02-28,20000,성인,9791168561342
2023,학술,기술과학,"약물나무 : 약물 내비게이션, 나무를 보면 약물이 보인다",최철희,(주)범문에듀케이션,2023-01-09,50000,성인,9791159433580
2023,학술,기술과학,에너지전환과 한국 가스산업의 현재와 미래 : 천연가스 우회직수입 문제에 대한 실증분석,김윤자 외 13인,다돌책방,2022-10-07,33000,성인,9791190311083
